danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,song_name,artist_name,genius_id,lyric,tags,tier,genius_url,released_year
0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,5FVd6KXrgO9B3JPmC8OPst,272394,4,90,Do I Wanna Know?,Arctic Monkeys,154314," Have you got colour in your cheeks? Do you ever get that fear that you can't shift the tide That sticks around like summat in your teeth? Are there some aces up your sleeve? Have you no idea that you're in deep? I've dreamt about you nearly every night this week How many secrets can you keep? 'Cause there's this tune I found That makes me think of you somehow an' I play it on repeat Until I fall asleep, spillin' drinks on my settee (Do I wanna know?) If this feelin' flows both ways? (Sad to see you go) Was sorta hopin' that you'd stay (Baby, we both know) That the nights were mainly made For sayin' things that you can't say tomorrow day Crawlin' back to you Ever thought of callin' when You've had a few? 'Cause I always do Maybe I'm too Busy bein' yours To fall for somebody new Now, I've thought it through Crawlin' back to you So have you got the guts? Been wonderin' if your heart's still open And if so, I wanna know what time it shuts Simmer down an' pucker up, I'm sorry to interrupt It's just I'm constantly on the cusp of tryin' to kiss you But I don't know if you feel the same as I do But we could be together if you wanted to (Do I wanna know?) If this feelin' flows both ways? (Sad to see you go) Was sorta hopin' that you'd stay (Baby, we both know) That the nights were mainly made For sayin' things that you can't say tomorrow day Crawlin' back to you (Crawlin' back to you) Ever thought of callin' when You've had a few? (Had a few) 'Cause I always do ('Cause I always do) Maybe I'm too (Maybe I'm too busy) Busy bein' yours (Bein' yours) To fall for somebody new Now, I've thought it through Crawlin' back to you (Do I wanna know?) If this feelin' flows both ways? (Sad to see you go) Was sorta hopin' that you'd stay (Baby, we both know) That the nights were mainly made For sayin' things that you can't say tomorrow day (Do I wanna know?) Too busy bein' yours to fall (Sad to see you go) Ever thought of callin', darlin'? (Do I wanna know?) Do you want me crawlin' back to you? ",rock,B,https://genius.com/Arctic-monkeys-do-i-wanna-know-lyrics,2013.0
0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,6HU7h9RYOaPRFeh0R3UeAr,215507,4,88,deja vu,Olivia Rodrigo,6649389," Car rides to Malibu Strawberry ice cream, one spoon for two And tradin' jackets Laughin’ 'bout how small it looks on you (Ha-ha-ha-ha, ha-ha-ha-ha-ha, ha-ha-ha-ha) Watching reruns of Glee Bein' annoying, singin’ in harmony I bet she's braggin' to all her friends, sayin' you're so unique, hmm So when you gonna tell her that we did that, too? She thinks it's special, but it's all reused That was our place, I found it first I made the jokes you tell to her when she's with you Do you get déjà vu when she’s with you? Do you get déjà vu? (Ah) Hmm Do you get déjà vu, huh? Do you call her, almost say my name? ’Cause let's be honest, we kinda do sound the same Another actress I hate to think that I was just your type And I bet that she knows Billy Joel ’Cause you played her ""Uptown Girl"" You're singin' it together Now I bet you even tell her how you love her In between the chorus and the verse (Ooh; I love you) So when you gonna tell her that we did that, too? She thinks it's special, but it’s all reused That was the show we talked about Played you the songs she's singing now when she's with you Do you get déjà vu when she's with you? Do you get déjà vu? (Oh-oh) Do you get déjà vu? Strawberry ice cream in Malibu Don't act like we didn't do that shit, too You're tradin' jackets like we used to do (Yeah, everything is all reused) Play her piano, but she doesn't know (Oh, oh) That I was the one who taught you Billy Joel (Oh) A different girl now, but there's nothing new I know you get déjà vu I know you get déjà vu I know you get déjà vu ",pop,D,https://genius.com/Olivia-rodrigo-deja-vu-lyrics,2021.0
0.693,0.595,8,-7.578,1,0.0311,0.0969,0.0,0.113,0.646,112.02,0caJ2wkqp4UmXBwdR2JvB5,213817,4,81,Dial Drunk,Noah Kahan,8983612," I'm rememberin' I promised to forget you now But it's rainin' and I'm callin' drunk And my medicine is drownin' your perspective out So I ain't takin' any fault Am I honest still? Am I half the man I used to be? I doubt it, forget about it, whatever It's all the same anyways I ain't proud of all the punches that I've thrown In the name of someone I no longer know For the shame of bein' young, drunk, and alone Traffic lights and a transmitter radio I don't like that when they threw me in the car I gave your name as my emergency phone call Honey, it rang and rang Even the cops thought you were wrong for hangin' up I dial drunk, I'll die a drunk, I'd die for you I'm untetherin' from the parts of me you'd recognize From charmin' to alarmin' in seconds I'll be bedridden, I'll let the pain metastasize But that's morning, I'll forget it And the dial tone is all I have I ain't proud of all the punches that I've thrown In the name of someone I no longer know For the shame of bein' young, drunk, and alone Traffic lights and a transmitter radio I don't like that when they threw me in the car I gave your name as my emergency phone call Honey, it rang and rang Even the cops thought you were wrong for hangin' up I dial drunk, I'll die a drunk, I'd die for you Well, I'd die for you I beg you, sir, just let me call I'll give you my blood alcohol I'll rot with all the burnouts in the cell I'll change my faith, I'll praise the flag Let's wait, I swear she'll call me back ""Son, are you a danger to yourself?"" Fuck that sir, just let me call I'll give you my blood alcohol I'll rot with all the burnouts in the cell I'll change my faith, I'll kiss the badge Let's wait, I swear she'll call me back ""Son, why do you do this to yourself?"" And I said I ain't proud of all the punches that I've thrown In the name of someone I no longer know (I no longer know) For the shame of bein' young, drunk, and alone Traffic lights and a transmitter radio I don't like that when they threw me in the car I gave your name as my emergency phone call Honey, it rang and rang Even the cops thought you were wrong for hangin' up I dial drunk, I'll die a drunk, I'd die for you ",pop,D,https://genius.com/Noah-kahan-dial-drunk-lyrics,2023.0
0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,2kz1YOhJiNubjigR1gB1VX,197053,4,91,DILUVIO,Rauw Alejandro,9302175," Yeah-yeah Ra-Rauw Tres de la mañana, me llama Me dice que tiene gana' de tener sexo Y en el expreso ya de camino a su cama En el cuarto cae un diluvio Otra ve' te vienes, cada ve' más yo te estudio Y hasta que salga el sol me quedo pa' darte lo tuyo Los do' bien bellaco', calentamo' más que un julio (Yeah-yeah-yeah-yeah-yeah; ¡yah!) Castígala, dalе lo que pide 'Tamo en la zona quе nada se prohíbe (Uh-uh) Dale duro pa' que nunca se olvide (Yih-ih) Castígala, castígala (¡Ah!) Me envió una foto por texto (Ey) Que me espera sin nada puesto (Ah) Okey, baby, escucha el concepto Tú virá' con la nalga pará' Y las mano' cruzá', que parezca un arresto Ese toto me hizo una hipnosi' (Ey) Mis pensamiento' de ti 'tán compuesto' ¿Cuando repetimo' la dosi'? (Mami) Ma, esto es sin dejarno' ve A ti ninguna te puede frontear Porque nunca la dejas caer Dime cuándo nos vamo' a encontrar Como pista te quiero romper (Wuh-uh) Todavía no me voy a acostar Vo'a esperar que me tire' al cel (Yih-ih) Vamo' a tener sex En el cuarto cae un diluvio (¡Yah!) Otra ve' te viene', cada ve' más yo te estudio (Ey) Y hasta que salga el sol me quedo pa' darte lo tuyo Los do' bien bellaco', calentamo' más que un julio (Yeah, mami, dile) Castígala, dale lo que pide 'Tamo en la zona que nada se prohíbe (Uh-uh) Dale duro pa' que nunca se olvide (Wuh) Castígala, castígala (¡Yah!) Shorty, la nota explota (Ey) Yo no sé qué pasaba Tuve que agarrarme de ti fuerte (Ah) A ver hasta dónde llegaba Shorty, fue la nota (Tra, tra) To'a la noche, pero yo no me quitaba Sorry si yo nunca me envuelvo (Tra, tra, tra) Pero tú 'tás complicada (¡Yah!) En la madrugada me llama Me dice que tiene gana' de tener sexo Y en el expreso ya de camino a su cama (Uh) En el cuarto cae un diluvio Otra ve' te viene', cada ve' más yo te estudio (¡Yah!) Y hasta que salga el sol me quedo pa' darte lo tuyo Los do' bien bellaco', calentamo' más que un julio (Wuh) Yeah Ra-Rauw Rauw Alejandro, ey Cautyverio Dímelo, Keno Dímelo, Nino, ey Castígala, dale lo que—, lo que— Ca-Ca-Ca-Castígala, dale lo que pide—, pide— Castígala, dale lo que—, lo que— Ca-Ca-Ca-Cas— Los fuckin' Sensei ",pop,D,https://genius.com/Rauw-alejandro-diluvio-lyrics,2023.0
0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,1f5cbQtDrykjarZVrShaDI,209269,4,81,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,6495012,"1. ZEZE (feat. Travis Scott & Offset) 2. Wake Up in the Sky (with Gucci Mane & Bruno Mars) 3. Drowning (feat. Kodak Black) - A Boogie Wit da Hoodie 4. Heart Mind (with Plies) 5. Tunnel Vision 6. No Flockin' 7. Transportin' 8. Calling My Spirit 9. Already 10. Horses (with PnB Rock & A Boogie Wit da Hoodie) 11. Roll In Peace (feat. XXXTENTACION) 12. Codeine Dreaming (feat. Lil Wayne) 13. Too Many Years (feat. PnB Rock) 14. Pills & Automobiles (feat. Yo Gotti, A Boogie Wit da Hoodie) - Chris Brown 15. Don't Wanna Breathe 16. MoshPit (feat. Juice WRLD) 17. Patty Cake 18. Easter In Miami 19. Institution 20. Bestie (feat. Kodak Black) - Bhad Bhabie 21. No More (feat. Travis Scott, Kodak Black & 21 Savage) - Mеtro Boomin 22. Skrt 23. My Dawg (feat. Quavo & Moneybagg Yo) - Quality Control, Lil Baby & Kodak Black 24. Kodak Black- Last Day In 25. Kodak Black- Therе He Go 26. Kodak Black- If I'm Lyin', I'm Flyin' 27. Kodak Black- Like Dat 28. Kodak Black- Pimpin Ain't Eazy 29. Gucci Mane- Big Boy Diamonds (feat. Kodak Black & London On Da Track) 30. Kodak Black- Gnarly (feat. Lil Pump) 31. KYLE- iSpy (feat. Kodak Black) 32. Lil Yachty- Hit Bout It (feat. Kodak Black) 33. YNW Melly- Thugged Out (feat. Kodak Black) 34. Kodak Black- Testimony 35. Kodak Black- Slayed (feat. Boosie Badazz) 36. Kodak Black- Halloween 37. Kodak Black- Coolin and Booted 38. Plies- Real Hitta (feat. Kodak Black) 39. Kodak Black- Gave It All I Got 40. French Montana- Lockjaw (feat. Kodak Black) 41. Dreezy- Spar (feat. 6LACK & Kodak Black) 42. Kodak Black- First Day Out 43. Kodak Black- Conscience (feat. Future) 44. Kodak Black- 6th Sense 45. Meek Mill- Tic Tac Toe (feat. Kodak Black) 46. Kodak Black- Fuck with You (feat. Tory Lanez) 47. Kodak Black- Day for Day 48. Kodak Black- Versatile 49. Kodak Black- Righteous Reapers (feat. Sykobob, WizDaWizard & Warm SpinThaBin) 50. Kodak Black- Every Balmain ",rap,E,https://genius.com/Spotify-this-is-kodak-black-lyrics,2021.0
0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,42qNWdLKCI41S4uzfamhFM,203600,4,85,Duvet,bôa,920654," And you don't seem to understand A shame you seemed an honest man And all the fears you hold so dear Will turn to whisper in your ear And you know what they say might hurt you And you know that it means so much And you don't even feel a thing I am falling I am fading I have lost it all And you don't seem the lying kind A shame that I can read your mind And all the things that I read there Candlelit smile that we both share And you know I don't mean to hurt you But you know that it means so much And you don't even feel a thing I am falling I am fading I am drowning Help me to breathe I am hurting I have lost it all I am losing Help me to breathe (-eathe) (I, I) (Oh, oh) (I, I) (Oh, oh) I am falling I am failing I am drowning Help me to breathe I am hurting I have lost it all I am losing Help me to breathe Hooo-oh, yeah Ho-oh-oh-oh-oh-oh, yeah I am falling I am failing I am drowning Help me to breathe I am hurting I have lost it all I am losing Help me to breathe (-eathe) ",rock,C,https://genius.com/Boa-uk-duvet-lyrics,1998.0
0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082,1UGD3lW3tDmgZfAVDh6w7r,351947,4,82,Devil In A New Dress,Kanye West,1207," Uh Uh I love it, though I love it, though, huh, you know? Uh, put your hands to the constellations The way you look should be a sin, you my sensation I know I'm preachin' to the congregation We love Jesus, but you done learned a lot from Satan I mean, a nigga did a lot of waiting We ain't married, but tonight I need some consummation May the Lord forgive us, may the gods be with us In that magic hour, I seen good Christians Make brash decisions, oh, she do it What happened to religion? Oh, she lose it She putting on her makeup, she casually allure Text message break-ups, the casualty of tour How she gon' wake up and not love me no more? I thought I was the asshole, I guess it's rubbin' off Hood phenomenon, the LeBron of rhyme Hard to be humble when you stunting on a jumbotron I'm looking at her like, ""This what you really wanted, huh?"" Why we argue anyway? Oh, I forgot, it's summertime Put your hands to the constellations The way you look should be a sin, you my sensation I know I'm preachin' to the congregation We love Jesus, but she done learned a lot from Satan Satan, Satan, Satan I mean, a nigga did a lot of waiting We ain't married, but tonight I need some consummation When the sun go down, it's the magic hour, the magic hour And outta all the colors that'll fill up the skies You got green on your mind, I can see it in your eyes Why you standing there with your face screwed up? Don't leave while you're hot, that's how Mase screwed up Throwin' shit around, the whole place screwed up Maybe I should call Mase so he could pray for us I hit the Jamaican spot, at the bar, take a seat I ordered the jerk, she said you are what you eat You see, I always loved that sense of humor But tonight, you should have seen how quiet the room was The Lyor Cohen of Dior Homme That's ""Dior Homme,"" not ""Dior, homie"" The crib Scarface, could it be more Tony? You love me for me, could you be more phony? Put your hands to the constellations The way you look should be a sin, you my sensation Haven't said a word, haven't said a word to me this evening Cat got your tongue? Lookin' at my bitch, I bet she give your ass a bone Lookin' at my wrist, it'll turn your ass to stone Stretch limousine, sipping rosé all alone Double-headed monster with a mind of his own Cherry-red chariot, excess is just my character All-black tux, nigga's shoes lavender I never needed acceptance from all you outsiders Had cyphers with Yeezy before his mouth wired (Uh) Before his jaw shattered, climbing up the Lord's ladder We still speedin', running signs like they don't matter, uh Hater talkin' never made me mad Never that, not when I'm in my favorite paper tag Therefore, G4s at the Clearport When it come to tools, fool, I'm a Pep Boy When it came to dope, I was quick to export Never tired of ballin', so it's on to the next sport New Mercedes sedan, the Lex' sport So many cars, DMV thought it was mail fraud Different traps I was gettin' mail from Polk County, Jacksonville, right in Melbourne Whole clique appetites had tapeworms Spinnin' Teddy Pendergrass vinyl as my J burns I shed a tear before the night's over God bless the man I put this ice over (Uh) Getting 2Pac money twice over Still a real nigga, red Coogi sweater, dice-roller I'm makin' love to the angel of death Catchin' feelings, never stumble, retracin' my steps (Uh) Uh ",rap,C,https://genius.com/Kanye-west-devil-in-a-new-dress-lyrics,2010.0
0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,2eAvDnpXP5W0cVtiI0PUxV,233720,3,90,Dandelions,Ruth B.,3041363," Maybe it's the way you say my name Maybe it's the way you play your game But it's so good, I've never known anybody like you But it's so good, I've never dreamed of nobody like you And I've heard of a love that comes once in a lifetime And I'm pretty sure that you are that love of mine 'Cause I'm in a field of dandelions Wishin' on every one that you'd be mine, mine And I see forever in your eyes I feel okay when I see you smile, smile Wishin' on dandelions all of the time Prayin' to God that one day you'll be mine Wishin' on dandelions all of the time, all of the time I think that you are the one for me 'Cause it gets so hard to breathe When you're looking at me, I've never felt so alive and free When you're looking at me, I've never felt so happy And I've heard of a love that comes once in a lifetime And I'm pretty sure that you are that love of mine 'Cause I'm in a field of dandelions Wishin' on every one that you'd be mine, mine And I see forever in your eyes I feel okay when I see you smile, smile Wishin' on dandelions all of the time Prayin' to God that one day you'll be mine Wishin' on dandelions all of the time, all of the time Dandelion into the wind you go Won't you let my darling know? Dandelion into the wind you go Won't you let my darling know that I'm in a field of dandelions Wishin' on every one that you'd be mine, mine And I see forever in your eyes I feel okay when I see you smile, smile Wishin' on dandelions all of the time Prayin' to God that one day you'll be mine Wishin' on dandelions all of the time, all of the time I'm in a field of dandelions Wishin' on every one that you'd be mine, mine ",pop,C,https://genius.com/Ruth-b-dandelions-lyrics,2017.0
0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,5wANPM4fQCJwkGd4rN57mH,242013,4,88,drivers license,Olivia Rodrigo,5795230," I got my driver's license last week Just like we always talked about 'Cause you were so excited for me To finally drive up to your house But today, I drove through the suburbs Crying 'cause you weren't around And you're probably with that blonde girl Who always made me doubt She's so much older than me She's everything I'm insecure about Yeah, today, I drove through the suburbs 'Cause how could I ever love someone else? And I know we weren't perfect, but I've never felt this way for no one And I just can't imagine how you could be so okay now that I'm gone Guess you didn't mean what you wrote in that song about me 'Cause you said forever, now I drive alone past your street And all my friends are tired Of hearing how much I miss you, but I kinda feel sorry for them 'Cause they'll never know you the way that I do Yeah, today, I drove through the suburbs And pictured I was driving home to you And I know we weren't perfect, but I've never felt this way for no one, oh And I just can't imagine how you could be so okay now that I'm gone I guess you didn't mean what you wrote in that song about me 'Cause you said forever, now I drive alone past your street Red lights, stop signs I still see your face in the white cars, front yards Can't drive past the places we used to go to 'Cause I still fuckin' love you, babe (Ooh, ooh-ooh, ooh, ooh-ooh) Sidewalks we crossed I still hear your voice in the traffic, we're laughing Over all the noise God, I'm so blue, know we're through But I still fuckin' love you, babe (Ooh, ooh-ooh, ooh, ooh-ooh) I know we weren't perfect, but I've never felt this way for no one And I just can't imagine how you could be so okay now that I'm gone Guess you didn't mean what you wrote in that song about me 'Cause you said forever, now I drive alone past your street Yeah, you said forever, now I drive alone past your street ",pop,C,https://genius.com/Olivia-rodrigo-drivers-license-lyrics,2021.0
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,6HZILIRieu8S0iqY8kIKhj,185947,4,82,DNA.,Kendrick Lamar,3035222," I got, I got, I got, I got— Loyalty, got royalty inside my DNA Cocaine quarter piece, got war and peace inside my DNA I got power, poison, pain, and joy inside my DNA I got hustle, though, ambition flow inside my DNA I was born like this, since one like this, immaculate conception I transform like this, perform like this, was Yeshua new weapon I don't contemplate, I meditate, then off your fucking head This that put-the-kids-to-bed This that I got, I got, I got, I got— Realness, I just kill shit ’cause it's in my DNA I got millions, I got riches buildin' in my DNA I got dark, I got evil that rot inside my DNA I got off, I got troublesome heart inside my DNA I just win again, then win again like Wimbledon, I serve Yeah, that’s him again, the sound that engine in is like a bird You see fireworks and Corvette tire skrrt the boulevard I know how you work, I know just who you are See, you's a, you's a, you's a— Bitch, your hormones prolly switch inside your DNA Problem is, all that sucker shit inside your DNA Daddy prolly snitched, heritage inside your DNA Backbone don't exist, born outside a jellyfish, I gauge See, my pedigree most definitely don't tolerate the front Shit I've been through prolly offend you, this is Paula's oldest son I know murder, conviction Burners, boosters, burglars, ballers, dead, redemption Scholars, fathers dead with kids and I wish I was fed forgiveness Yeah, yeah, yeah, yeah, soldier’s DNA (I’m a soldier's DNA) Born inside the beast, my expertise checked out in second grade When I was 9, on cell, motel, we didn’t have nowhere to stay At 29, I've done so well, hit cartwheel in my estate And I'm gon' shine like I’m supposed to, antisocial extrovert And excellent mean the extra work And absentness what the fuck you heard And pessimists never struck my nerve And Nazareth gonna plead his case The reason my power's here on earth Salute the truth, when the prophet say I-I got loyalty, got royalty inside my DNA This is why I say that hip hop has done more damage to young African Americans than racism in recent years I-I got loyalty, got royalty inside my DNA I live a better life, I'm rollin' several dice, fuck your life I-I got loyalty, got royalty inside my DNA I live a be-, fuck your life Five, four, three, two, one This is my heritage, all I'm inheritin' Money and power, the mecca of marriages Tell me somethin' You mothafuckas can't tell me nothin' I'd rather die than to listen to you My DNA not for imitation Your DNA an abomination This how it is when you in the Matrix Dodgin' bullets, reapin' what you sow And stackin' up the footage, livin' on the go And sleepin' in a villa Sippin' from a Grammy, walkin' in the buildin' Diamond in the ceilin', marble on the floors Beach inside the window, peekin' out the window Baby in the pool, godfather goals Only Lord knows I've been goin' hammer Dodgin' paparazzi, freakin' through the cameras Eat at Four Daughters, Brock wearin' sandals Yoga on a Monday, stretchin' to Nirvana Watchin' all the snakes, curvin' all the fakes Phone never on, I don't conversate I don't compromise, I just penetrate Sex, money, murder—these are the breaks These are the times, level number nine Look up in the sky, ten is on the way Sentence on the way, killings on the way Motherfucker, I got winners on the way You ain't shit without a body on your belt You ain't shit without a ticket on your plate You ain't sick enough to pull it on yourself You ain't rich enough to hit the lot and skate Tell me when destruction gonna be my fate Gonna be your fate, gonna be our faith Peace to the world, let it rotate Sex, money, murder—our DNA ",rap,C,https://genius.com/Kendrick-lamar-dna-lyrics,2017.0
